time,line,gt,0.02,0.10,0.25,0.5,0.75,0.90,0.98
-133,"A, 31",14.326836585998535,14.200541496276855,14.277178764343262,14.331013679504396,14.438471794128418,14.569766998291016,14.617711067199709,14.710697174072266
-132,"A, 31",14.341516494750977,14.104195594787598,14.199077606201172,14.257817268371582,14.327756881713867,14.420977592468262,14.455278396606444,14.581995964050291
-131,"A, 31",14.453643798828123,14.2186279296875,14.305241584777832,14.354146003723145,14.425068855285645,14.505745887756348,14.563776969909668,14.67700481414795
-130,"A, 31",14.41356086730957,14.11480712890625,14.208250045776367,14.253382682800291,14.294639587402344,14.352086067199709,14.39980411529541,14.539299011230469
-129,"A, 31",14.455850601196287,14.177949905395508,14.293025970458984,14.347411155700684,14.390874862670898,14.445635795593262,14.50837230682373,14.722858428955078
-128,"A, 31",14.607830047607422,14.347576141357422,14.5193452835083,14.609896659851074,14.690595626831056,14.767160415649414,14.838850021362305,15.1181058883667
-127,"A, 31",14.70450496673584,14.437560081481934,14.622685432434082,14.717198371887209,14.832656860351562,14.924922943115234,15.037384033203123,15.302188873291016
-126,"A, 31",14.71699047088623,14.36319065093994,14.560324668884276,14.675859451293944,14.805865287780762,14.932849884033203,15.076993942260742,15.438905715942385
-125,"A, 31",14.700220108032228,14.270065307617188,14.450260162353516,14.530415534973145,14.652466773986816,14.774751663208008,14.97839641571045,15.412217140197754
-124,"A, 31",14.934155464172363,14.462785720825195,14.653976440429688,14.712775230407717,14.789423942565918,14.892962455749512,15.101646423339844,15.550660133361816
-123,"A, 31",15.42453956604004,14.893287658691406,15.114096641540527,15.21280002593994,15.31985855102539,15.47820281982422,15.694279670715332,16.03267478942871
-122,"A, 31",15.386725425720217,14.989712715148926,15.1710786819458,15.252456665039062,15.367439270019531,15.512940406799316,15.733845710754396,16.061206817626953
-121,"A, 31",15.262601852416992,14.949628829956056,15.116594314575195,15.19605541229248,15.328351020812988,15.470464706420898,15.666414260864258,15.965761184692385
-120,"A, 31",15.245506286621094,14.857608795166016,15.016404151916504,15.067575454711914,15.168445587158203,15.28298568725586,15.455531120300291,15.750057220458984
-119,"A, 31",15.172293663024902,14.853857040405272,15.00058937072754,15.07982063293457,15.188645362854004,15.299434661865234,15.456936836242676,15.733672142028809
-118,"A, 31",15.142274856567385,14.865068435668944,15.00151538848877,15.090469360351562,15.198060989379885,15.290247917175291,15.438091278076172,15.733010292053224
-117,"A, 31",14.912652015686035,14.67227268218994,14.81394100189209,14.96756649017334,15.08055019378662,15.24248218536377,15.440360069274902,15.826322555541992
-116,"A, 31",14.916682243347168,14.498071670532228,14.653151512145996,14.788345336914062,14.887575149536133,15.049152374267578,15.289603233337402,15.748323440551758
-115,"A, 31",14.693084716796877,14.371895790100098,14.532950401306152,14.67264461517334,14.790929794311523,15.003765106201172,15.31018352508545,15.82733154296875
-114,"A, 31",14.678101539611816,14.39691162109375,14.53877067565918,14.668416976928713,14.756903648376465,14.927294731140137,15.234519004821776,15.733705520629885
-113,"A, 31",14.780107498168944,14.427562713623049,14.58315086364746,14.717350006103516,14.81508731842041,15.010915756225586,15.324539184570312,15.81509780883789
-112,"A, 31",14.652878761291504,14.479390144348145,14.60715389251709,14.725427627563477,14.80263328552246,14.936643600463867,15.212262153625488,15.654216766357422
-111,"A, 31",14.609817504882812,14.524943351745604,14.651429176330566,14.757981300354004,14.848705291748049,14.974868774414062,15.205029487609863,15.6075439453125
-110,"A, 31",14.67605209350586,14.510363578796388,14.613054275512695,14.703136444091797,14.78037166595459,14.867612838745115,15.063982963562012,15.440053939819336
-109,"A, 31",14.440444946289062,14.536504745483398,14.628113746643066,14.705682754516602,14.790212631225586,14.874526977539062,15.029500961303713,15.375823974609377
-108,"A, 31",14.532293319702148,14.499494552612305,14.577990531921388,14.648244857788086,14.722827911376951,14.796558380126951,14.944257736206056,15.281248092651367
-107,"A, 31",14.53920078277588,14.487564086914062,14.55703830718994,14.619695663452148,14.70149040222168,14.786837577819824,14.922063827514648,15.25758171081543
-106,"A, 31",14.42194366455078,14.418594360351562,14.483134269714355,14.540913581848145,14.617266654968262,14.703445434570312,14.847825050354004,15.182052612304688
-105,"A, 31",14.507415771484377,14.403120994567873,14.46310043334961,14.516227722167969,14.601405143737791,14.70022964477539,14.84109115600586,15.176886558532717
-104,"A, 31",14.50147819519043,14.336995124816896,14.397652626037598,14.446349143981934,14.525301933288574,14.616506576538086,14.752243041992188,15.072955131530762
-103,"A, 31",14.552454948425291,14.339190483093262,14.395916938781738,14.443134307861328,14.530659675598145,14.633472442626951,14.771073341369627,15.094294548034668
-102,"A, 31",14.491308212280272,14.280041694641112,14.339675903320312,14.384651184082031,14.46416473388672,14.552964210510254,14.675106048583984,14.976685523986816
-101,"A, 31",14.349365234375,14.29361057281494,14.348519325256348,14.393808364868164,14.48220443725586,14.584226608276367,14.716705322265623,15.026616096496582
-100,"A, 31",14.249372482299805,14.24435043334961,14.30307960510254,14.347949028015137,14.427789688110352,14.51379680633545,14.62773609161377,14.914843559265137
-99,"A, 31",14.349522590637209,14.267346382141112,14.320728302001951,14.36642360687256,14.455227851867676,14.555715560913086,14.685056686401367,14.985438346862791
-98,"A, 31",14.323349952697754,14.225908279418944,14.283499717712402,14.329516410827637,14.409642219543455,14.493836402893066,14.604004859924316,14.882184028625488
-97,"A, 31",14.36299991607666,14.282865524291992,14.312475204467772,14.375840187072754,14.48819637298584,14.572299003601074,14.773420333862305,14.825491905212402
-192,"A, 65",5.635289669036865,5.5629167556762695,5.624004364013672,5.621118068695068,5.637765407562256,5.645435810089111,5.654929637908936,5.687839984893799
-191,"A, 65",5.634753704071045,5.577953338623047,5.623266696929932,5.627697944641113,5.6384782791137695,5.647315979003906,5.659876823425293,5.690842151641846
-190,"A, 65",5.634896755218506,5.579923152923584,5.627039432525635,5.63225793838501,5.639969825744629,5.651485443115234,5.660061836242676,5.688316822052002
-189,"A, 65",5.637678146362305,5.581161975860596,5.623966693878174,5.632692813873291,5.641112804412842,5.652195453643799,5.662711143493652,5.687254428863525
-188,"A, 65",5.635967254638672,5.5787882804870605,5.625467777252197,5.633199691772461,5.64214563369751,5.653689861297607,5.660545349121094,5.678487300872803
-187,"A, 65",5.6351823806762695,5.57567310333252,5.617888450622559,5.627693176269531,5.638189315795898,5.648653030395508,5.659627437591553,5.67676305770874
-186,"A, 65",5.635039806365967,5.574365139007568,5.619937419891357,5.627991676330566,5.638563632965088,5.649619102478027,5.661194324493408,5.675906658172607
-185,"A, 65",5.6337175369262695,5.574212551116943,5.614200592041016,5.624662399291992,5.635103702545166,5.645244598388672,5.659186363220215,5.676494121551514
-184,"A, 65",5.6439619064331055,5.577319622039795,5.62094783782959,5.628792762756348,5.638608932495117,5.648550033569336,5.663241386413574,5.68025541305542
-183,"A, 65",5.668776988983154,5.579276084899902,5.6164398193359375,5.627133846282959,5.635589122772217,5.644529342651367,5.657708168029785,5.677314281463623
-182,"A, 65",5.640026092529297,5.583281993865967,5.624344825744629,5.632922649383545,5.639554023742676,5.6482696533203125,5.660894393920898,5.680093765258789
-181,"A, 65",5.642580509185791,5.585217475891113,5.619821071624756,5.630515098571777,5.635669231414795,5.643895149230957,5.654942512512207,5.675574779510498
-180,"A, 65",5.624486923217773,5.587519645690918,5.626267433166504,5.635660648345947,5.638866424560547,5.647542953491211,5.657956600189209,5.678133964538574
-179,"A, 65",5.636431217193604,5.589154243469238,5.622224807739258,5.631653785705566,5.63647985458374,5.644349098205566,5.656187057495117,5.675249576568604
-178,"A, 65",5.652770042419434,5.588358402252197,5.626389980316162,5.635280609130859,5.638896942138672,5.647857666015625,5.658904075622559,5.679301738739014
-177,"A, 65",5.651365756988525,5.587101459503174,5.621970176696777,5.629868030548096,5.6359543800354,5.64302921295166,5.6573896408081055,5.677419185638428
-176,"A, 65",5.6404876708984375,5.580648899078369,5.617857456207275,5.626905918121338,5.63349199295044,5.64350175857544,5.65338945388794,5.6861891746521
-175,"A, 65",5.626253128051758,5.578132152557373,5.611223220825195,5.62052059173584,5.628505706787109,5.637818813323975,5.648862361907959,5.6812286376953125
-174,"A, 65",5.6178975105285645,5.584389686584473,5.615384101867676,5.621189594268799,5.63031530380249,5.6424241065979,5.648672103881836,5.687032699584961
-173,"A, 65",5.635468006134033,5.588904857635498,5.619280815124512,5.623616218566895,5.633293151855469,5.644076347351074,5.649415493011475,5.679751873016357
-172,"A, 65",5.634825229644775,5.590292930603027,5.616745471954346,5.622021198272705,5.6330413818359375,5.644427299499512,5.645230770111084,5.681818962097168
-171,"A, 65",5.635324954986572,5.591740608215332,5.619286060333252,5.630383968353272,5.638564109802246,5.646010398864746,5.649352073669434,5.678660392761231
-170,"A, 65",5.635075092315674,5.590441703796387,5.616015434265137,5.628692150115967,5.634843349456787,5.6409759521484375,5.644314765930176,5.679200172424316
-169,"A, 65",5.6353607177734375,5.589104652404785,5.618420600891113,5.630710601806641,5.637528419494629,5.6418328285217285,5.647678375244141,5.676170349121094
-168,"A, 65",5.635004043579102,5.585220336914063,5.618167400360107,5.626594066619873,5.634002208709717,5.637805938720703,5.641016483306885,5.672690391540527
-167,"A, 65",5.635110855102539,5.582667350769043,5.616809844970703,5.627227783203125,5.634965419769287,5.639187812805176,5.6441969871521,5.667389392852783
-166,"A, 65",5.635075092315674,5.583779335021973,5.617748737335205,5.628220081329346,5.633785247802734,5.640560626983643,5.644871234893799,5.663959980010986
-165,"A, 65",5.635432243347168,5.587649822235107,5.620396614074707,5.6316094398498535,5.636638641357422,5.644346237182617,5.649954319000244,5.663985252380371
-164,"A, 65",5.634896755218506,5.588571071624756,5.6220574378967285,5.631211757659912,5.635656833648682,5.645514488220215,5.649229049682617,5.663224220275879
-163,"A, 65",5.635324954986572,5.593031406402588,5.626797676086426,5.635104656219482,5.640641689300537,5.6497721672058105,5.653500080108643,5.668529033660889
-162,"A, 65",5.648868560791016,5.5907063484191895,5.627251625061035,5.634751796722412,5.6401238441467285,5.649251461029053,5.651561737060547,5.6670098304748535
-161,"A, 65",5.631498336791992,5.5932722091674805,5.628971099853516,5.636854648590088,5.6432785987854,5.6516547203063965,5.654651641845703,5.673464775085449
-160,"A, 65",5.6093621253967285,5.588521480560303,5.626007080078125,5.634151935577393,5.641567230224609,5.648846626281738,5.651643753051758,5.671171188354492
-159,"A, 65",5.61578893661499,5.5882086753845215,5.625410079956055,5.633020877838135,5.642832279205322,5.64987850189209,5.654768943786621,5.677353858947754
-158,"A, 65",5.638354778289795,5.588176250457764,5.625094413757324,5.631496429443359,5.640202522277832,5.64733362197876,5.65349817276001,5.67522668838501
-157,"A, 65",5.63525390625,5.593051910400391,5.624700546264648,5.631526470184326,5.639182090759277,5.647461414337158,5.653930187225342,5.675909042358398
-156,"A, 65",5.635039806365967,5.596303462982178,5.6268815994262695,5.6331787109375,5.639163017272949,5.647590160369873,5.653498649597168,5.675504684448242
-155,"A, 65",5.635289669036865,5.598428726196289,5.625501155853272,5.633121013641357,5.639805793762207,5.64863920211792,5.654133796691895,5.677896976470947
-154,"A, 65",5.634932518005371,5.599547386169434,5.627455711364746,5.634926795959473,5.641117095947266,5.649338245391846,5.655120849609375,5.678531646728516
-153,"A, 65",5.6351823806762695,5.599766254425049,5.624731063842773,5.633985996246338,5.640668869018555,5.649066925048828,5.65506649017334,5.67902946472168
-152,"A, 65",5.634896755218506,5.600364685058594,5.626532554626465,5.635203838348389,5.641512870788574,5.649282455444336,5.655620098114014,5.678167343139648
-151,"A, 65",5.635110855102539,5.600402355194092,5.6239542961120605,5.633841514587402,5.640264511108398,5.648410797119141,5.654608249664307,5.677178859710693
-150,"A, 65",5.635146617889404,5.600984573364258,5.625926971435547,5.6348876953125,5.640940189361572,5.648504734039307,5.654789924621582,5.675777912139893
-149,"A, 65",5.635039806365967,5.601062774658203,5.623707294464111,5.633535861968994,5.639597415924072,5.647629261016846,5.6535749435424805,5.674830436706543
-148,"A, 65",5.633395671844482,5.601572513580322,5.625746250152588,5.634549617767334,5.640252113342285,5.647705554962158,5.653669834136963,5.673478126525879
-147,"A, 65",5.624017715454102,5.601593494415283,5.623692035675049,5.633306980133057,5.639062881469727,5.647033214569092,5.652730941772461,5.6731061935424805
-146,"A, 65",5.634860992431641,5.601973533630371,5.625698566436768,5.634273529052734,5.63967227935791,5.647067546844482,5.652817726135254,5.671867847442627
-145,"A, 65",5.635396480560303,5.585012912750244,5.6164069175720215,5.627768516540527,5.6383161544799805,5.646542549133301,5.653097152709961,5.682483196258545
-144,"A, 65",5.634860992431641,5.591696739196777,5.620920181274414,5.630764961242676,5.639893531799316,5.646050930023193,5.652539253234863,5.67359733581543
-143,"A, 65",5.651576519012451,5.590878963470459,5.617934703826904,5.63153886795044,5.64300537109375,5.647436618804932,5.659383296966553,5.6726975440979
-142,"A, 65",5.651646614074707,5.58820915222168,5.618033409118652,5.632314682006836,5.642251491546631,5.648102760314941,5.657066345214844,5.669038772583008
-141,"A, 65",5.618260860443115,5.584156036376953,5.61905574798584,5.633386135101318,5.645247459411621,5.651103496551514,5.661690711975098,5.680778980255127
-140,"A, 65",5.621197700500488,5.583896636962891,5.622485160827637,5.636562824249268,5.644789218902588,5.654564380645752,5.658320426940918,5.682867050170898
-139,"A, 65",5.662265777587891,5.590743064880371,5.628371238708496,5.639067649841309,5.647738456726074,5.658217906951904,5.664267063140869,5.690824508666992
-138,"A, 65",5.6693291664123535,5.59324312210083,5.627558708190918,5.634427070617676,5.643052577972412,5.655539035797119,5.6631293296813965,5.68337869644165
-137,"A, 65",5.634753704071045,5.592026710510254,5.619017601013184,5.627821922302246,5.6376495361328125,5.648714542388916,5.662034034729004,5.681953430175781
-136,"A, 65",5.637749671936035,5.593727111816406,5.6194353103637695,5.626114845275879,5.638659477233887,5.648747444152832,5.662646770477295,5.683099746704102
-135,"A, 65",5.638639450073242,5.591933727264404,5.614899635314941,5.624143600463867,5.636071681976318,5.645210266113281,5.65756893157959,5.682511806488037
-134,"A, 65",5.637001514434815,5.595564365386963,5.619888782501221,5.627359867095947,5.640257835388184,5.646703720092773,5.657370567321777,5.684081554412842
-133,"A, 65",5.618224620819092,5.5937676429748535,5.61680793762207,5.627262115478516,5.637038707733154,5.642791271209717,5.651684284210205,5.678077697753906
-132,"A, 65",5.635004043579102,5.596312046051025,5.622849941253662,5.632419586181641,5.640052318572998,5.645380020141602,5.65249490737915,5.678926944732666
-131,"A, 65",5.651927471160889,5.593491077423096,5.619692802429199,5.629039764404297,5.63735294342041,5.643019199371338,5.650563716888428,5.674661159515381
-130,"A, 65",5.627800941467285,5.594076156616211,5.6235432624816895,5.632469177246094,5.639730930328369,5.647315979003906,5.653010845184326,5.6774749755859375
-129,"A, 65",5.634110927581787,5.58968448638916,5.619062423706055,5.627110481262207,5.636543273925781,5.64362907409668,5.651899337768555,5.673555850982666
-128,"A, 65",5.63478946685791,5.583116054534912,5.614716529846191,5.624876499176025,5.63261079788208,5.645112991333008,5.647889137268066,5.678378105163574
-127,"A, 65",5.620871543884277,5.57861328125,5.608328342437744,5.61832857131958,5.625802516937256,5.638522624969482,5.643646240234375,5.669198036193848
-126,"A, 65",5.61996603012085,5.586344242095947,5.611051559448242,5.618307113647461,5.627224445343018,5.643373012542725,5.646912574768066,5.674798965454102
-125,"A, 65",5.634860992431641,5.590103626251221,5.6173529624938965,5.622782707214356,5.6320977210998535,5.64456033706665,5.647870063781738,5.666926860809326
-124,"A, 65",5.635539531707764,5.594295501708984,5.617351055145264,5.62496280670166,5.635261058807373,5.646882057189941,5.649049282073975,5.675219058990479
-123,"A, 65",5.63471794128418,5.597903251647949,5.6230788230896,5.635329246520996,5.640397548675537,5.647792816162109,5.652422904968262,5.674569606781006
-122,"A, 65",5.635075092315674,5.601888179779053,5.624009132385254,5.63649845123291,5.638584136962891,5.645028114318848,5.6517333984375,5.681184768676758
-121,"A, 65",5.6351823806762695,5.601871013641357,5.629015922546387,5.638702392578125,5.639456272125244,5.645434856414795,5.652652263641357,5.679171085357666
-120,"A, 65",5.6351823806762695,5.601956367492676,5.630670547485352,5.635699272155762,5.6376824378967285,5.643527507781982,5.649573802947998,5.680360317230225
-119,"A, 65",5.633932113647461,5.598973751068115,5.62675666809082,5.634199142456055,5.6372551918029785,5.642411231994629,5.648878574371338,5.669769763946533
-118,"A, 65",5.623295307159424,5.598519802093506,5.624837398529053,5.6329522132873535,5.634933471679688,5.642498970031738,5.647718906402588,5.662772178649902
-117,"A, 65",5.635539531707764,5.597597122192383,5.624752998352051,5.633206844329834,5.635930061340332,5.643851280212402,5.646608829498291,5.656139373779297
-116,"A, 65",5.634932518005371,5.598102569580078,5.6278815269470215,5.634342193603516,5.638007640838623,5.646739959716797,5.648269176483154,5.658421516418457
-115,"A, 65",5.635146617889404,5.6005940437316895,5.630802631378174,5.636838436126709,5.641359806060791,5.648593425750732,5.6508002281188965,5.662186622619629
-114,"A, 65",5.634932518005371,5.597952842712402,5.630116939544678,5.635651111602783,5.642206192016602,5.648594379425049,5.651247024536133,5.663939952850342
-113,"A, 65",5.635324954986572,5.595569610595703,5.627769470214844,5.633849143981934,5.642871379852295,5.648118495941162,5.651666164398193,5.666209697723389
-112,"A, 65",5.635146617889404,5.591110706329346,5.627054691314697,5.632625102996826,5.642626762390137,5.647334098815918,5.652702331542969,5.667004108428955
-111,"A, 65",5.63471794128418,5.593871116638184,5.626355171203613,5.632009506225586,5.641368865966797,5.6469011306762695,5.653207778930664,5.668600082397461
-110,"A, 65",5.6337175369262695,5.5967230796813965,5.627598762512207,5.633403301239014,5.640844821929932,5.646953582763672,5.653222560882568,5.668332576751709
-109,"A, 65",5.629238605499268,5.600925445556641,5.626551628112793,5.633228778839111,5.640354633331299,5.647693157196045,5.652910232543945,5.668947219848633
-108,"A, 65",5.62567663192749,5.603055000305176,5.628816604614258,5.635456562042236,5.641843795776367,5.649225234985352,5.654253005981445,5.670126438140869
-107,"A, 65",5.635146617889404,5.604160308837891,5.626420974731445,5.634358406066895,5.641210079193115,5.649333953857422,5.653889179229736,5.670453071594238
-106,"A, 65",5.635039806365967,5.604506969451904,5.628162384033203,5.635702133178711,5.64242696762085,5.650149345397949,5.655277729034424,5.670975685119629
-105,"A, 65",5.635503768920898,5.604241847991943,5.625248432159424,5.633975505828857,5.640910625457764,5.649144649505615,5.654242038726807,5.670256614685059
-104,"A, 65",5.634896755218506,5.60408878326416,5.626787662506104,5.634690284729004,5.641593456268311,5.649314403533936,5.655059337615967,5.669780254364014
-103,"A, 65",5.635324954986572,5.603771686553955,5.624216079711914,5.63295841217041,5.639847755432129,5.648051738739014,5.653733730316162,5.668950080871582
-102,"A, 65",5.634825229644775,5.603506088256836,5.6257853507995605,5.633459568023682,5.640308380126953,5.647979259490967,5.654125213623047,5.6679301261901855
-101,"A, 65",5.627369403839111,5.6033477783203125,5.623624801635742,5.631983757019043,5.638776779174805,5.64691686630249,5.652949810028076,5.667567729949951
-100,"A, 65",5.63024377822876,5.6030097007751465,5.625237464904785,5.6324462890625,5.639184951782227,5.646772384643555,5.653090953826904,5.666271209716797
-99,"A, 65",5.634932518005371,5.602937698364258,5.623322486877441,5.631288051605225,5.638037204742432,5.646105766296387,5.652323722839356,5.666569232940674
-98,"A, 65",5.6351823806762695,5.602530956268311,5.62494707107544,5.631775379180908,5.638405799865723,5.645933628082275,5.652281284332275,5.665163516998291
-97,"A, 65",5.634753704071045,5.585954666137695,5.617833614349365,5.626840114593506,5.636957168579102,5.645652770996094,5.655765533447266,5.681931495666504
-192,"B, 33",5.636181354522705,5.558604717254639,5.620251655578613,5.612310886383057,5.631535530090332,5.635487079620361,5.65069580078125,5.723072052001953
-191,"B, 33",5.634860992431641,5.56494665145874,5.620146751403809,5.621615886688232,5.63116979598999,5.639794826507568,5.656381607055664,5.73193883895874
-190,"B, 33",5.635289669036865,5.566919803619385,5.618777275085449,5.624833106994629,5.63046407699585,5.641191005706787,5.660470008850098,5.727922439575195
-189,"B, 33",5.634468078613281,5.56486177444458,5.617783546447754,5.623464107513428,5.62885856628418,5.639219284057617,5.653157234191895,5.720595836639404
-188,"B, 33",5.623222827911377,5.567503929138184,5.617854595184326,5.623189926147461,5.628582954406738,5.638762950897217,5.654078483581543,5.7195820808410645
-187,"B, 33",5.635468006134033,5.565031051635742,5.616353988647461,5.620950222015381,5.627408027648926,5.637448787689209,5.648060321807861,5.719265937805176
-186,"B, 33",5.637678146362305,5.568546772003174,5.616130352020264,5.621349811553955,5.627728462219238,5.6379876136779785,5.651182651519775,5.722727298736572
-185,"B, 33",5.639670372009277,5.566625595092773,5.615119457244873,5.620569705963135,5.627481937408447,5.6377854347229,5.647060871124268,5.723466396331787
-184,"B, 33",5.650908946990967,5.569747447967529,5.6149678230285645,5.621642589569092,5.628046989440918,5.638613700866699,5.650472640991211,5.725924968719482
-183,"B, 33",5.64392614364624,5.568207740783691,5.614694118499756,5.621556758880615,5.628546237945557,5.638962745666504,5.647866249084473,5.725398540496826
-182,"B, 33",5.618623733520508,5.570362567901611,5.614449501037598,5.62282657623291,5.629093170166016,5.639734745025635,5.651019096374512,5.726335525512695
-181,"B, 33",5.634825229644775,5.5697102546691895,5.61497974395752,5.622888565063477,5.630331516265869,5.640460968017578,5.650754451751709,5.724495887756348
-180,"B, 33",5.635539531707764,5.571037292480469,5.614416122436523,5.624170303344727,5.63070011138916,5.641003131866455,5.653708457946777,5.724818229675293
-179,"B, 33",5.634968280792236,5.5712056159973145,5.615285396575928,5.623931884765625,5.632086277008057,5.641078948974609,5.655420780181885,5.721489429473877
-178,"B, 33",5.651717185974121,5.5719146728515625,5.614126205444336,5.625124931335449,5.63214921951294,5.641165256500244,5.658317565917969,5.722689628601074
-177,"B, 33",5.618805408477783,5.572497844696045,5.615591049194336,5.625019073486328,5.632784366607666,5.639122009277344,5.659112453460693,5.716858386993408
-176,"B, 33",5.63874626159668,5.572972774505615,5.613694667816162,5.624505043029785,5.630831718444824,5.63737678527832,5.658924579620361,5.718771934509277
-175,"B, 33",5.642970561981201,5.57137393951416,5.612444877624512,5.619070529937744,5.62113618850708,5.627813339233398,5.6397318840026855,5.7012248039245605
-174,"B, 33",5.630566596984863,5.571627616882324,5.599667549133301,5.608022689819336,5.612399101257324,5.625832557678223,5.63434648513794,5.694967269897461
-173,"B, 33",5.637500286102295,5.581227779388428,5.609180927276611,5.618617057800293,5.621390342712402,5.633487224578857,5.639318466186523,5.678142547607422
-172,"B, 33",5.635396480560303,5.585958003997803,5.609009265899658,5.618284225463867,5.62511682510376,5.6401896476745605,5.644450664520264,5.684756278991699
-171,"B, 33",5.645199298858643,5.586467266082764,5.617273807525635,5.630592346191406,5.634097099304199,5.64785623550415,5.647619724273682,5.679054260253906
-170,"B, 33",5.636003017425537,5.584911346435547,5.608658790588379,5.623409748077393,5.627501487731934,5.64161491394043,5.647463798522949,5.681729793548584
-169,"B, 33",5.635646343231201,5.5791425704956055,5.611199855804443,5.622231483459473,5.626950740814209,5.639881610870361,5.646642684936523,5.675730705261231
-168,"B, 33",5.653050422668457,5.579468250274658,5.6153082847595215,5.618762493133545,5.627127647399902,5.638908863067627,5.646620750427246,5.6860222816467285
-167,"B, 33",5.6480231285095215,5.577247142791748,5.614605903625488,5.61855936050415,5.627846717834473,5.633950233459473,5.64256763458252,5.6825385093688965
-166,"B, 33",5.635324954986572,5.582452297210693,5.6132683753967285,5.622357368469238,5.631067276000977,5.634095668792725,5.64714241027832,5.679146766662598
-165,"B, 33",5.635110855102539,5.585134029388428,5.613405704498291,5.626313209533691,5.634212970733643,5.635493278503418,5.648327350616455,5.667247772216797
-164,"B, 33",5.642545223236084,5.588804721832275,5.616389751434326,5.628122806549072,5.633988380432129,5.6406569480896,5.651763916015625,5.6625752449035645
-163,"B, 33",5.63856840133667,5.593175888061523,5.621169090270996,5.628739833831787,5.633394718170166,5.642245769500732,5.650329113006592,5.668317317962647
-162,"B, 33",5.642474174499512,5.5912275314331055,5.620657920837402,5.627275943756104,5.631483554840088,5.641119003295898,5.647755146026611,5.667496681213379
-161,"B, 33",5.638639450073242,5.591722965240479,5.620820999145508,5.6263508796691895,5.631214141845703,5.6395463943481445,5.645853042602539,5.676206111907959
-160,"B, 33",5.635682106018066,5.584081172943115,5.615892887115479,5.622319221496582,5.6295166015625,5.637672424316406,5.64679479598999,5.678348064422607
-159,"B, 33",5.635218143463135,5.58441972732544,5.617609024047852,5.622629165649414,5.629142761230469,5.638663768768311,5.648469924926758,5.68690299987793
-158,"B, 33",5.635824680328369,5.585233688354492,5.617403507232666,5.6237473487854,5.630393981933594,5.640031814575195,5.65043306350708,5.689172744750977
-157,"B, 33",5.6435723304748535,5.587561130523682,5.617410659790039,5.625091552734375,5.630641460418701,5.641186237335205,5.649362087249756,5.695120811462402
-156,"B, 33",5.6619181632995605,5.588072776794434,5.61782693862915,5.6262736320495605,5.631702899932861,5.6418280601501465,5.651210308074951,5.698831558227539
-155,"B, 33",5.65101432800293,5.58836030960083,5.6169281005859375,5.626340389251709,5.630707263946533,5.642004489898682,5.650878429412842,5.70426607131958
-154,"B, 33",5.65529203414917,5.588582515716553,5.617553234100342,5.626792907714844,5.631473064422607,5.642306327819824,5.653666019439697,5.707767963409424
-153,"B, 33",5.6547675132751465,5.589061260223389,5.616933822631836,5.626418590545654,5.630671501159668,5.642303943634033,5.653485298156738,5.711519718170166
-152,"B, 33",5.651084899902344,5.589309215545654,5.617779731750488,5.62653398513794,5.631624221801758,5.642556190490723,5.656097888946533,5.713870525360107
-151,"B, 33",5.659063816070557,5.590181350708008,5.61777400970459,5.626277446746826,5.631133556365967,5.642498970031738,5.655161380767822,5.715977668762207
-150,"B, 33",5.660840034484863,5.590428829193115,5.618712425231934,5.626293659210205,5.632045745849609,5.64263916015625,5.657104969024658,5.717102527618408
-149,"B, 33",5.64112663269043,5.591402530670166,5.6189727783203125,5.6262054443359375,5.631614685058594,5.642478466033936,5.655411720275879,5.717990875244141
-148,"B, 33",5.6482696533203125,5.591745376586914,5.619985580444336,5.626255989074707,5.632439613342285,5.642558574676514,5.656916618347168,5.718233108520508
-147,"B, 33",5.640310287475586,5.592555522918701,5.620160102844238,5.626298904418945,5.6319899559021,5.642394065856934,5.6549391746521,5.718486785888672
-146,"B, 33",5.641339302062988,5.593039512634277,5.621252059936523,5.62645959854126,5.632769584655762,5.642523765563965,5.656404972076416,5.718328952789307
-145,"B, 33",5.639101505279541,5.577807903289795,5.610693454742432,5.619321346282959,5.629661083221436,5.640307426452637,5.6511735916137695,5.725001335144043
-144,"B, 33",5.635468006134033,5.576242446899414,5.606894016265869,5.617454051971436,5.626440048217773,5.63719367980957,5.648898124694824,5.700904846191406
-143,"B, 33",5.653611183166504,5.568990707397461,5.606350421905518,5.61764669418335,5.626344203948975,5.632503032684326,5.645197868347168,5.690393924713135
-142,"B, 33",5.639066219329834,5.565713405609131,5.606640338897705,5.619354724884033,5.625802040100098,5.633072853088379,5.6479573249816895,5.695097923278809
-141,"B, 33",5.61316442489624,5.565575122833252,5.610550403594971,5.620333194732666,5.627086162567139,5.632713317871094,5.647007465362549,5.705653190612793
-140,"B, 33",5.645411491394043,5.572507381439209,5.612329483032227,5.621313095092773,5.62700891494751,5.6364336013793945,5.650979518890381,5.715206146240234
-139,"B, 33",5.66507625579834,5.575605869293213,5.615443229675293,5.620916366577148,5.626579284667969,5.636699199676514,5.647695064544678,5.716207981109619
-138,"B, 33",5.656550884246826,5.578250885009766,5.618045806884766,5.621349334716797,5.627920150756836,5.636904239654541,5.650169372558594,5.716709136962891
-137,"B, 33",5.6374287605285645,5.574225902557373,5.6181488037109375,5.620353221893311,5.627698421478272,5.63539981842041,5.645342350006104,5.717374801635742
-136,"B, 33",5.626541614532471,5.575234413146973,5.617424011230469,5.620818138122559,5.6281561851501465,5.635828018188477,5.647577285766602,5.721216678619385
