time,in,out,customer,line
2023-01-20 19:30:00,763.87,3510.19,A,65
2023-01-20 20:00:00,759.85,3519.32,A,65
2023-01-20 20:30:00,759.39,3505.98,A,65
2023-01-20 21:00:00,760.12,3519.78,A,65
2023-01-20 21:30:00,758.59,3505.21,A,65
2023-01-20 22:00:00,759.96,3519.52,A,65
2023-01-20 22:30:00,757.93,3504.39,A,65
2023-01-20 23:00:00,759.91,3519.55,A,65
2023-01-20 23:30:00,758.56,3505.22,A,65
2023-01-21 00:00:00,759.93,3519.55,A,65
2023-01-21 00:30:00,758.28,3504.81,A,65
2023-01-21 01:00:00,759.99,3519.6,A,65
2023-01-21 01:30:00,758.45,3505.08,A,65
2023-01-21 02:00:00,762.36,3522.43,A,65
2023-01-21 02:30:00,758.52,3505.04,A,65
2023-01-21 03:00:00,759.86,3519.37,A,65
2023-01-21 03:30:00,758.65,3505.36,A,65
2023-01-21 04:00:00,761.98,3521.62,A,65
2023-01-21 04:30:00,758.43,3504.95,A,65
2023-01-21 05:00:00,760.0,3519.58,A,65
2023-01-21 05:30:00,760.25,3507.1,A,65
2023-01-21 06:00:00,761.35,3520.89,A,65
2023-01-21 06:30:00,758.43,3505.01,A,65
2023-01-21 07:00:00,759.85,3519.38,A,65
2023-01-21 07:30:00,758.45,3505.09,A,65
2023-01-21 08:00:00,759.81,3518.23,A,65
2023-01-21 08:30:00,741.65,3497.71,A,65
2023-01-21 09:00:00,749.47,3514.81,A,65
2023-01-21 09:30:00,756.11,3502.13,A,65
2023-01-21 10:00:00,755.89,3514.83,A,65
2023-01-21 10:30:00,758.88,3505.71,A,65
2023-01-21 11:00:00,760.27,3519.77,A,65
2023-01-21 11:30:00,758.48,3505.1,A,65
2023-01-21 12:00:00,760.08,3519.77,A,65
2023-01-21 12:30:00,759.47,3506.03,A,65
2023-01-21 13:00:00,759.83,3519.3,A,65
2023-01-21 13:30:00,757.6,3504.26,A,65
2023-01-21 14:00:00,758.44,3518.09,A,65
2023-01-21 14:30:00,758.57,3505.2,A,65
2023-01-21 15:00:00,760.41,3519.87,A,65
2023-01-21 15:30:00,756.83,3501.93,A,65
2023-01-21 16:00:00,759.86,3519.39,A,65
2023-01-21 16:30:00,758.27,3504.82,A,65
2023-01-21 17:00:00,759.8,3519.4,A,65
2023-01-21 17:30:00,758.42,3504.96,A,65
2023-01-21 18:00:00,760.01,3519.61,A,65
2023-01-21 18:30:00,758.5,3505.18,A,65
2023-01-21 19:00:00,759.93,3519.49,A,65
2023-01-21 19:30:00,758.31,3504.8,A,65
2023-01-21 20:00:00,757.51,3517.2,A,65
2023-01-21 20:30:00,755.47,3502.12,A,65
2023-01-21 21:00:00,761.46,3521.09,A,65
2023-01-21 21:30:00,759.17,3505.72,A,65
2023-01-21 22:00:00,760.56,3520.09,A,65
2023-01-21 22:30:00,758.49,3505.14,A,65
2023-01-21 23:00:00,760.02,3519.66,A,65
2023-01-21 23:30:00,759.41,3506.09,A,65
2023-01-22 00:00:00,760.63,3520.13,A,65
2023-01-22 00:30:00,760.27,3506.88,A,65
2023-01-22 01:00:00,760.94,3520.55,A,65
2023-01-22 01:30:00,758.49,3505.11,A,65
2023-01-22 02:00:00,760.33,3520.04,A,65
2023-01-22 02:30:00,755.74,3502.87,A,65
2023-01-22 03:00:00,724.28,3519.84,A,65
2023-01-22 03:30:00,734.47,3462.4,A,65
2023-01-22 04:00:00,759.14,3452.38,A,65
2023-01-22 04:30:00,755.62,3493.47,A,65
2023-01-22 05:00:00,759.98,3519.63,A,65
2023-01-22 05:30:00,758.42,3505.0,A,65
2023-01-22 06:00:00,760.66,3520.15,A,65
2023-01-22 06:30:00,760.85,3507.4,A,65
2023-01-22 07:00:00,762.42,3521.99,A,65
2023-01-22 07:30:00,758.94,3505.45,A,65
2023-01-22 08:00:00,760.98,3520.59,A,65
2023-01-22 08:30:00,759.38,3506.04,A,65
2023-01-22 09:00:00,760.93,3520.57,A,65
2023-01-22 09:30:00,760.28,3507.68,A,65
2023-01-22 10:00:00,761.54,3521.46,A,65
2023-01-22 10:30:00,758.49,3505.09,A,65
2023-01-22 11:00:00,759.62,3519.2,A,65
2023-01-22 11:30:00,758.24,3504.65,A,65
2023-01-22 12:00:00,760.05,3519.71,A,65
2023-01-22 12:30:00,758.97,3505.62,A,65
2023-01-22 13:00:00,759.16,3518.83,A,65
2023-01-22 13:30:00,757.44,3503.88,A,65
2023-01-22 14:00:00,759.84,3519.47,A,65
2023-01-22 14:30:00,758.66,3505.29,A,65
2023-01-22 15:00:00,761.55,3521.12,A,65
2023-01-22 15:30:00,758.9,3505.4,A,65
2023-01-22 16:00:00,759.95,3519.63,A,65
2023-01-22 16:30:00,758.49,3505.12,A,65
2023-01-22 17:00:00,760.08,3519.61,A,65
2023-01-22 17:30:00,759.28,3505.87,A,65
2023-01-22 18:00:00,761.09,3520.71,A,65
2023-01-22 18:30:00,757.39,3504.03,A,65
2023-01-22 19:00:00,760.55,3519.98,A,65
2023-01-22 19:30:00,759.95,3506.6,A,65
2023-01-22 20:00:00,761.25,3520.9,A,65
2023-01-22 20:30:00,759.58,3506.24,A,65
2023-01-22 21:00:00,761.88,3521.36,A,65
2023-01-22 21:30:00,758.56,3505.21,A,65
2023-01-22 22:00:00,756.8,3516.44,A,65
2023-01-22 22:30:00,757.15,3503.09,A,65
